,Store Title,State,City,Latitude,Longitude
353,Chipotle Pinole,California,Pinole,37.99584488069377,-122.28616963049592
354,Chipotle Delta Gateway,California,Pittsburg,38.005543685158585,-121.83947117605857
355,Chipotle Placerville,California,Placerville,38.71319049321305,-120.84009296658496
356,Chipotle Pleasant Hill Center,California,Pleasant Hill,37.97882255642107,-122.06682087194213
357,Chipotle Pleasant Hill,California,Pleasant Hill,37.9458352,-122.0617206
358,Chipotle Pleasanton,California,Pleasanton,37.6589742,-121.897972
359,Chipotle Pomona,California,Pomona,34.03369167184923,-117.75679611288012
360,Chipotle Poway,California,Poway,32.95490609620121,-117.0389035024939
361,Chipotle Rancho Cordova,California,Rancho Cordova,38.59431543959226,-121.28856367792719
362,Chipotle Rancho Cucamonga,California,Rancho Cucamonga,34.10618342316279,-117.56885958219362
363,Chipotle Ontario Mills,California,Rancho Cucamonga,34.07764976353122,-117.55757129295694
364,Chipotle Victoria Gardens,California,Rancho Cucamonga,34.11030699439223,-117.53548142270182
365,Chipotle Rancho Santa Margarita,California,Rancho Santa Margarita,33.63911453993435,-117.59409620985576
366,Chipotle Redding,California,Redding,40.585336942860884,-122.3540046133121
367,Chipotle Mountain Grove,California,Redlands,34.073994434860715,-117.20505341226846
368,Chipotle Redlands,California,Redlands,34.061169,-117.18282
369,Chipotle Redondo Beach,California,Redondo Beach,33.821682621174155,-118.38514218711987
370,Chipotle Redwood City,California,Redwood City,37.48582585979885,-122.22887095577227
371,Chipotle Rialto,California,Rialto,34.07724446256744,-117.3707390808774
372,Chipotle North Rialto,California,Rialto,34.13477400873257,-117.36932463011198
373,Chipotle Riverbank,California,Riverbank,37.71164400561816,-120.9579370569407
374,Chipotle Tyler Street,California,Riverside,33.90711401311614,-117.4582640656414
375,Chipotle Riverside Plaza,California,Riverside,33.955641,-117.389392
376,Chipotle Van Buren & Trautwein,California,Riverside,33.89025918631179,-117.32418543219165
377,Chipotle Rocklin Commons,California,Rocklin,38.80463574925882,-121.20656128662051
378,Chipotle Rohnert Park,California,Rohnert Park,38.34732644821981,-122.71012806688213
379,Chipotle Rolling Hills Estates,California,Rolling Hills Estates,33.7761393,-118.3757891
380,Chipotle Rosemead Place,California,Rosemead,34.07458922642114,-118.07220788252357
381,Chipotle Creekside,California,Roseville,38.770105437763675,-121.26476193559932
382,Chipotle Granite Bay,California,Roseville,38.74303637962803,-121.227539677001
383,Chipotle Highland Plaza,California,Roseville,38.7895085668169,-121.28090681840268
384,Chipotle Tower District,California,Sacramento,38.5616545,-121.4918286
385,Chipotle Howe & Arden,California,Sacramento,38.59735987605298,-121.41587020828382
386,Chipotle Capitol Mall,California,Sacramento,38.57402706388792,-121.48275713189452
387,Chipotle Loehmann's Plaza,California,Sacramento,38.5756492793364,-121.4033964150297
388,Chipotle Del Paso Marketplace,California,Sacramento,38.65552122159495,-121.52389666887001
389,Chipotle Country Club,California,Sacramento,38.61001551696079,-121.3857316063258
390,Chipotle Natomas,California,Sacramento,38.63867609436161,-121.50498536258294
391,Chipotle Land Park,California,Sacramento,38.53779109558833,-121.49239254447127
392,Chipotle Foothill Farms,California,Sacramento,38.66020923057192,-121.34704147761272
393,Chipotle East Sacramento,California,Sacramento,38.55767840128165,-121.43658029723872
394,Chipotle Sacramento Delta Shores,California,Sacramento,38.46512508228903,-121.49228194156194
395,Chipotle Salinas,California,Salinas,36.71701510032351,-121.65393674938832
396,Chipotle San Bernardino,California,San Bernardino,34.069252980682066,-117.26190170053064
397,Chipotle Tanforan Food Court,California,San Bruno,37.6372041,-122.4172493
398,Chipotle San Carlos,California,San Carlos,37.50220845635966,-122.24637262417463
399,Chipotle San Clemente,California,San Clemente,33.44339123209546,-117.61372755729354
400,Chipotle Downtown San Diego,California,San Diego,32.7150214,-117.1642958
401,Chipotle Mission Valley,California,San Diego,32.76798397845298,-117.15325137913322
402,Chipotle 4S Ranch,California,San Diego,33.02013968053748,-117.11107023715459
403,Chipotle Carmel Mountain,California,San Diego,32.97977174791824,-117.08269000307575
404,Chipotle Pacific Beach,California,San Diego,32.79971538531029,-117.24262253617752
405,Chipotle Miramar Air Station USMC,California,San Diego,32.887799,-117.131412
406,Chipotle Grosvenor Square,California,San Diego,32.75119540858461,-117.20560606468263
407,Chipotle Carmel Valley,California,San Diego,32.93772358950651,-117.23012450267805
408,Chipotle Aztec Student Center,California,San Diego,32.773947,-117.070094
409,Chipotle Genesee Plaza,California,San Diego,32.820499457084594,-117.17898082729818
410,Chipotle Campus Plaza,California,San Diego,32.76128861846487,-117.0666150433999
411,Chipotle Kearny Mesa,California,San Diego,32.831583765641234,-117.16460263069126
412,Chipotle Hillcrest,California,San Diego,32.74865863390252,-117.1577837220492
413,Chipotle Mira Mesa,California,San Diego,32.9137603,-117.1458472
414,Chipotle UTC,California,San Diego,32.8695554,-117.2154937
415,Chipotle San Fernando,California,San Fernando,34.28358071628897,-118.44139870118244
416,Chipotle Metreon,California,San Francisco,37.78430291464379,-122.40361731532687
417,Chipotle Art College,California,San Francisco,37.78699294472428,-122.40026600967394
418,Chipotle Lakeshore Plaza,California,San Francisco,37.73245288257204,-122.48998301707604
419,Chipotle Sutter and Kearney,California,San Francisco,37.789664331076416,-122.40411705123051
420,Chipotle Union Square,California,San Francisco,37.78652270729756,-122.40859257748355
421,Chipotle SF Geary & Masonic,California,San Francisco,37.78205287353228,-122.44653641055487
422,Chipotle Stonestown Galleria,California,San Francisco,37.727644514306014,-122.47665796678626
423,Chipotle Fishermans Wharf SF,California,San Francisco,37.807770027641595,-122.41788928619366
424,Chipotle SF 400 Howard Street,California,San Francisco,37.78888749680673,-122.39612574945147
425,Chipotle 50 California,California,San Francisco,37.79416349012601,-122.39740943536799
426,Chipotle 525 Market Street,California,San Francisco,37.79046409288761,-122.39929950399244
427,Chipotle San Francisco Centre,California,San Francisco,37.78413352073621,-122.40694442249372
428,Chipotle San Jose One South Market,California,San Jose,37.33502373179572,-121.89259345360108
429,Chipotle Brokaw North,California,San Jose,37.3830937935385,-121.89675409783308
430,Chipotle Almaden,California,San Jose,37.24983173034003,-121.87634604181227
431,Chipotle San Jose Sun Garden,California,San Jose,37.314442,-121.871406
432,Chipotle Westgate Mall,California,San Jose,37.29292404334293,-121.99117377852156
433,Chipotle San Jose Airport,California,San Jose,37.370808449590186,-121.9169685323746
434,Chipotle Camden Park,California,San Jose,37.262196276218305,-121.93178962662427
435,Chipotle Valley Fair Mall,California,San Jose,37.32615899084708,-121.94394082015276
436,Chipotle Evergreen,California,San Jose,37.331142,-121.8120253
437,Chipotle McKee and N. Capitol Ave.,California,San Jose,37.3711472221808,-121.84490282047204
438,Chipotle Winchester Blvd,California,San Jose,37.321716266020005,-121.95055006271474
439,Chipotle At First,California,San Jose,37.41619674239623,-121.95498650248129
440,Chipotle Coleman Landings,California,San Jose,37.35056948645938,-121.92226096511115
441,Chipotle San Jose Village Oaks,California,San Jose,37.24865130878421,-121.80287968553824
442,Chipotle Oakridge Mall,California,San Jose,37.251263257341,-121.8623012207969
443,Chipotle The Alameda,California,San Jose,37.331906817882945,-121.90865991226781
444,Chipotle San Leandro,California,San Leandro,37.72336091000679,-122.15393846504054
445,Chipotle Madonna Plaza,California,San Luis Obispo,35.26261463509377,-120.6776980849703
446,Chipotle San Marcos Creekside,California,San Marcos,33.137033,-117.17627
447,Chipotle Bay Meadows,California,San Mateo,37.544695792603406,-122.29149198277469
448,Chipotle San Pedro Heights,California,San Pedro,33.751044,-118.307344
449,Chipotle San Rafael Montecito Plaza,California,San Rafael,37.96956572128692,-122.5167520404928
450,Chipotle San Rafael,California,San Rafael,38.0042166,-122.544202
451,Chipotle San Ramon,California,San Ramon,37.775151705046845,-121.97801796374807
452,Chipotle Sand City II,California,Sand City,36.62262582038521,-121.84366126380633
453,Chipotle Santa Ana College,California,Santa Ana,33.76036780466999,-117.88610817392521
454,Chipotle MainPlace Mall,California,Santa Ana,33.77336674902728,-117.86701247985775
455,Chipotle Bristol Center,California,Santa Ana,33.69835440817147,-117.88499861869985
456,Chipotle Santa Ana,California,Santa Ana,33.73867472818457,-117.91965691960246
457,Chipotle La Cumbre,California,Santa Barbara,34.439503969029175,-119.749159864462
458,Chipotle Santa Clara,California,Santa Clara,37.3520525,-121.9602887
459,Chipotle Santa Clara Square,California,Santa Clara,37.3808198,-121.9746213
460,Chipotle Rivermark,California,Santa Clara,37.39480489533197,-121.946407394792
461,Chipotle Golden Valley Ranch,California,Santa Clarita,34.394496758831735,-118.46282056470119
462,Chipotle Santa Cruz III,California,Santa Cruz,36.98261371947986,-122.02936357270187
463,Chipotle Santa Maria,California,Santa Maria,34.92132229700554,-120.43301217177566
464,Chipotle Santa Monica,California,Santa Monica,34.017694847287615,-118.49898555066977
465,Chipotle Santa Monica Mid City,California,Santa Monica,34.031985802324826,-118.48289062822437
466,Chipotle Santa Rosa Marketplace,California,Santa Rosa,38.417914,-122.712384
467,Chipotle Santa Rosa Coddingtown,California,Santa Rosa,38.458189,-122.730058
468,Chipotle Santee,California,Santee,32.84094168295178,-116.98145925799042
469,Chipotle Rossmoor,California,Seal Beach,33.782980697390315,-118.07234152637193
470,Chipotle Selma,California,Selma,36.5770809467151,-119.63236487017957
471,Chipotle Fashion Square Mall,California,Sherman Oaks,34.15689573677,-118.43730050360801
472,Chipotle Sherman Oaks,California,Sherman Oaks,34.151430167049824,-118.45372274664442
473,Chipotle Signal Hill,California,Signal Hill,33.8119251213897,-118.18127129861409
474,Chipotle Simi Valley,California,Simi Valley,34.28415480521016,-118.77535695629956
475,Chipotle Azalea South Gate,California,South Gate,33.952512,-118.1856175
476,Chipotle Park West Stockton,California,Stockton,38.054047,-121.374767
477,Chipotle Weberstown,California,Stockton,37.9946689016608,-121.3134374044431
478,Chipotle Studio City,California,Studio City,34.14355872066686,-118.3977093037214
479,Chipotle Cherry Orchard,California,Sunnyvale,37.367728098780866,-122.03615574021205
480,Chipotle Tarzana,California,Tarzana,34.1703355,-118.5410493
481,Chipotle Temecula,California,Temecula,33.52408850756488,-117.15898745674133
482,Chipotle Red Hawk,California,Temecula,33.4809812683985,-117.09695558341605
483,Chipotle Temple City,California,Temple City,34.1046359513651,-118.07389619479198
484,Chipotle Thousand Oaks,California,Thousand Oaks,34.1820459658838,-118.88495811319467
485,Chipotle Newbury Park,California,Thousand Oaks,34.191161891893024,-118.93766426001241
486,Chipotle Del Amo,California,Torrance,33.834988127866936,-118.35280468949355
487,Chipotle Torrance Crossroads,California,Torrance,33.8018953,-118.3287984
488,Chipotle Del Amo Dining Terrace,California,Torrance,33.83295,-118.349293
489,Chipotle Tracy,California,Tracy,37.75546914528877,-121.46494850107536
490,Chipotle Tulare,California,Tulare,36.22621558670599,-119.3289380460501
491,Chipotle Turlock,California,Turlock,37.520645,-120.880929
492,Chipotle Tustin,California,Tustin,33.74511975475779,-117.8146216464283
493,Chipotle Tustin Legacy,California,Tustin,33.712719,-117.817008
494,Chipotle Ukiah,California,Ukiah,39.15164538001051,-123.19935967361067
495,Chipotle Union City,California,Union City,37.60245939031628,-122.06906675183507
496,Chipotle Colonies Crossroads,California,Upland,34.13235746297344,-117.63666496810549
497,Chipotle Upland,California,Upland,34.108382301763804,-117.66990272822437
498,Chipotle Vacaville Nut Tree,California,Vacaville,38.36690410069812,-121.96241685072005
499,Chipotle Valencia Towne Center,California,Valencia,34.41791932165203,-118.56143095337296
500,Chipotle Valencia,California,Valencia,34.44265729728954,-118.57377455752419
501,Chipotle Vallejo,California,Vallejo,38.1369577435362,-122.2150147826651
502,Chipotle Valley Glen,California,Van Nuys,34.17231389842011,-118.44830875031454
503,Chipotle Paradise Center,California,Ventura,34.264407012492484,-119.21258497340176
504,Chipotle Ventura,California,Ventura,34.26674003395353,-119.2460874911045
505,Chipotle Visalia,California,Visalia,36.29236398834468,-119.31439473346643
506,Chipotle Vista Village,California,Vista,33.200884,-117.244767
507,Chipotle Walnut,California,Walnut,34.027889767641526,-117.8338552181055
508,Chipotle Walnut Creek,California,Walnut Creek,37.8955978,-122.0611396
509,Chipotle Huntington Park,California,Walnut Park,33.9744431419157,-118.23350551717931
510,Chipotle The Curve,California,West Covina,34.0730989,-117.8821127
511,Chipotle West Covina,California,West Covina,34.071046594300775,-117.9327844418251
512,Chipotle West Sacramento,California,West Sacramento,38.59004108927359,-121.54966721860711
513,Chipotle Westlake Village,California,Westlake Village,34.15371791770557,-118.79654041226877
514,Chipotle Westminster,California,Westminster,33.759404167070336,-118.00757723282072
515,Chipotle Santa Fe Springs,California,Whittier,33.941058210661204,-118.04621113497029
516,Chipotle Whittier,California,Whittier,33.94439989978713,-117.9948264484621
517,Chipotle Woodland Hills,California,Woodland Hills,34.16982121134922,-118.60528527244793
518,Chipotle Warner Center,California,Woodland Hills,34.187767500856566,-118.59791897265188
519,Chipotle Yuba City,California,Yuba City,39.14265330346745,-121.6297385638926
520,Chipotle 64th Ave. & Ward Rd.,Colorado,Arvada,39.81138704861359,-105.13967820960727
521,Chipotle 55th & Wads RELO,Colorado,Arvada,39.79394227375821,-105.08027198374691
522,Chipotle 88th & Wadsworth,Colorado,Arvada,39.85612606572959,-105.08244000828381
523,Chipotle Havana,Colorado,Aurora,39.69457177229466,-104.8662978604334
524,Chipotle Fitzsimons,Colorado,Aurora,39.739898551963535,-104.82777096440066
525,Chipotle Iliff & Chambers,Colorado,Aurora,39.67436520279655,-104.81065555398465
526,Chipotle London Square Relo,Colorado,Aurora,39.67438166315028,-104.86959673094157
527,Chipotle Southlands,Colorado,Aurora,39.6042845,-104.7074451
528,Chipotle I 70 & Tower,Colorado,Aurora,39.76402984439589,-104.77470535421776
529,Chipotle Buckley & Quincy,Colorado,Aurora,39.64020420778057,-104.79204735446893
530,Chipotle Arapahoe & Parker,Colorado,Aurora,39.59452341563532,-104.80637262864582
531,Chipotle 29th Street,Colorado,Boulder,40.01652978308289,-105.25789239922813
532,Chipotle Boulder,Colorado,Boulder,40.017374992177366,-105.28339114106359
533,Chipotle Castle Rock Shoppes,Colorado,Castle Rock,39.41447192362294,-104.86400426898177
534,Chipotle Centennial,Colorado,Centennial,39.59543648274558,-104.84878740643137
535,Chipotle Smoky Hill,Colorado,Centennial,39.611241369091566,-104.75260376408829
536,Chipotle Park Meadows Relo,Colorado,Centennial,39.56723688545382,-104.88050550398464
537,Chipotle Garden of the Gods,Colorado,Colorado Springs,38.89705693862437,-104.85264341264832
538,Chipotle Tejon,Colorado,Colorado Springs,38.833100878161346,-104.82310091436597
539,Chipotle Broadmoor,Colorado,Colorado Springs,38.801806979117345,-104.81914475674591
540,Chipotle Powers,Colorado,Colorado Springs,38.87706800791987,-104.71876095461369
541,Chipotle FlyingDog,Colorado,Colorado Springs,38.904331974959575,-104.77416895595184
542,Chipotle CS Univ Village,Colorado,Colorado Springs,38.90253350713101,-104.81810723064962
543,Chipotle Chapel Hills,Colorado,Colorado Springs,38.94636373455528,-104.80229773007682
544,Chipotle Citadel,Colorado,Colorado Springs,38.845449020855405,-104.75657311532689
